timestamp,U1PosX, U1PosY, U1PosZ,U1HeadPosX, U1HeadPosY, U1HeadPosZ,U1HeadForwardX, U1HeadForwardY, U1HeadForwardZ,U1HeadUpX, U1HeadUpY, U1HeadUpZ,U1HeadCone,U1LeftEyeX,U1LeftEyeY,U1LeftEyeZ,U1RightEyeX,U1RightEyeY,U1RightEyeZ,U1GazeX,U1GazeY,U1GazeZ,U1ControllerRPosX, U1ControllerRPosY, U1ControllerRPosZ,U1ControllerREAngX, U1ControllerREAngY,  U1ControllerREAngZ,U1ControllerLPosX, U1ControllerLPosY, U1ControllerLPosZ,U1ControllerLEAngX, U1ControllerLEAngY,  U1ControllerLEAngZ,U1PointerX, U1PointerY,  U1PointerZ,U2Speech,U2PosX, U1PosY, U1PosZ,U2HeadPosX, U2HeadPosY, U2HeadPosZ,U2HeadForwardX, U2HeadForwardY, U2HeadForwardZ,U2HeadUpX, U2HeadUpY, U2HeadUpZ,U2HeadCone,U2LeftEyeX,U2LeftEyeY,U2LeftEyeZ,U2RightEyeX,U2RightEyeY,U2RightEyeZ,U2GazeX,U2GazeY,U2GazeZ,U2ControllerRPosX, U2ControllerRPosY, U2ControllerRPosZ,U2ControllerREAngX, U2ControllerREAngY,  U2ControllerREAngZ,U2ControllerLPosX, U2ControllerLPosY, U2ControllerLPosZ,U2ControllerLEAngX, U2ControllerLEAngY,  U2ControllerLEAngZ,U2PointerX, U2PointerY,  U2PointerZ,U2Speech
112.188,0.000, 0.000, 0.000,0.010, 1.659, -0.051,-0.171, -0.181, 0.968,-0.040, 0.983, 0.177,,-0.023, 0.979, 0.202,-0.023, 0.979, 0.202,-2.790, 1.332, 1.414,0.017, 1.330, 0.428,4.888, 336.509, 87.501,-0.184, 1.305, 0.366,3.986, 357.382, 274.346,null,null,null,,-0.305, 0.000, -0.549,-0.244, 1.167, -0.628,-0.094, -0.001, 0.996,-0.039, 0.999, -0.003,,-0.020, 1.000, 0.021,-0.020, 1.000, 0.021,-0.553, 1.187, 2.973,-0.310, 0.666, -0.404,43.111, 48.712, 4.019,-0.262, 0.722, -0.478,53.503, 344.356, 87.723,null,null,null,
112.255,0.000, 0.000, 0.000,0.011, 1.659, -0.054,-0.164, -0.189, 0.968,-0.047, 0.982, 0.184,,-0.030, 0.978, 0.209,-0.029, 0.978, 0.208,-0.492, 1.420, 2.973,0.017, 1.330, 0.428,4.890, 336.509, 87.509,-0.184, 1.305, 0.366,3.987, 357.384, 274.353,null,null,null,,-0.305, 0.000, -0.549,-0.245, 1.168, -0.625,-0.102, -0.008, 0.995,-0.032, 0.999, 0.005,,-0.013, 0.999, 0.029,-0.013, 1.000, 0.028,-0.541, 1.183, 2.973,-0.317, 0.666, -0.400,43.112, 49.844, 5.852,-0.263, 0.723, -0.475,53.586, 344.064, 86.686,null,null,null,
112.285,0.000, 0.000, 0.000,0.011, 1.661, -0.057,-0.155, -0.168, 0.974,-0.041, 0.986, 0.164,,-0.023, 0.982, 0.189,-0.023, 0.982, 0.188,-0.492, 1.420, 2.973,0.017, 1.330, 0.428,4.898, 336.511, 87.514,-0.183, 1.305, 0.366,4.004, 357.387, 274.379,null,null,null,,-0.305, 0.000, -0.549,-0.245, 1.166, -0.626,-0.101, -0.022, 0.995,-0.036, 0.999, 0.019,,-0.017, 0.999, 0.043,-0.017, 0.999, 0.042,-0.538, 1.189, 2.973,-0.320, 0.665, -0.399,43.256, 49.590, 6.576,-0.263, 0.723, -0.475,53.788, 343.600, 85.813,null,null,null,
112.318,0.000, 0.000, 0.000,0.011, 1.662, -0.057,-0.153, -0.157, 0.976,-0.036, 0.987, 0.153,,-0.019, 0.984, 0.178,-0.019, 0.984, 0.178,-0.561, 1.126, 2.973,0.017, 1.330, 0.428,4.897, 336.512, 87.523,-0.183, 1.305, 0.366,4.001, 357.390, 274.380,null,null,null,,-0.305, 0.000, -0.549,-0.245, 1.165, -0.625,-0.100, -0.017, 0.995,-0.037, 0.999, 0.013,,-0.018, 0.999, 0.037,-0.018, 0.999, 0.037,-0.551, 1.222, 2.973,-0.321, 0.666, -0.397,43.513, 49.063, 6.901,-0.262, 0.724, -0.474,54.165, 343.673, 85.810,null,null,null,
112.352,0.000, 0.000, 0.000,0.011, 1.662, -0.058,-0.149, -0.153, 0.977,-0.032, 0.988, 0.150,,-0.014, 0.984, 0.175,-0.014, 0.985, 0.175,-0.511, 1.355, 2.973,0.017, 1.330, 0.428,4.898, 336.514, 87.529,-0.183, 1.305, 0.366,3.997, 357.392, 274.383,null,null,null,,-0.305, 0.000, -0.549,-0.246, 1.167, -0.623,-0.099, -0.015, 0.995,-0.036, 0.999, 0.011,,-0.017, 0.999, 0.035,-0.017, 0.999, 0.035,-0.551, 1.222, 2.973,-0.321, 0.665, -0.397,43.631, 49.048, 6.754,-0.262, 0.724, -0.474,54.313, 343.712, 85.867,null,null,null,
112.386,0.000, 0.000, 0.000,0.011, 1.662, -0.059,-0.142, -0.151, 0.978,-0.026, 0.988, 0.149,,-0.008, 0.985, 0.174,-0.008, 0.985, 0.173,-0.511, 1.355, 2.973,0.017, 1.330, 0.428,4.900, 336.515, 87.531,-0.182, 1.304, 0.366,4.001, 357.395, 274.398,null,null,null,,-0.305, 0.000, -0.549,-0.246, 1.169, -0.619,-0.097, -0.012, 0.995,-0.037, 0.999, 0.008,,-0.018, 0.999, 0.032,-0.018, 0.999, 0.032,-0.625, 1.230, 2.973,-0.321, 0.664, -0.396,43.965, 49.284, 5.953,-0.262, 0.723, -0.474,54.808, 343.780, 86.477,null,null,null,
112.453,0.000, 0.000, 0.000,0.012, 1.661, -0.059,-0.138, -0.164, 0.977,-0.031, 0.986, 0.162,,-0.013, 0.982, 0.186,-0.013, 0.982, 0.186,-0.499, 1.375, 2.973,0.017, 1.330, 0.428,4.896, 336.515, 87.548,-0.182, 1.304, 0.366,3.996, 357.398, 274.401,null,null,null,,-0.305, 0.000, -0.549,-0.248, 1.168, -0.614,-0.084, -0.015, 0.996,-0.026, 1.000, 0.013,,-0.007, 0.999, 0.037,-0.007, 0.999, 0.037,-0.642, 1.279, 2.973,-0.323, 0.664, -0.394,43.775, 49.993, 6.795,-0.261, 0.723, -0.474,54.537, 344.262, 87.212,null,null,null,
112.486,0.000, 0.000, 0.000,0.012, 1.660, -0.061,-0.141, -0.174, 0.975,-0.037, 0.985, 0.171,,-0.019, 0.981, 0.195,-0.019, 0.981, 0.195,-0.425, 1.381, 2.973,0.017, 1.330, 0.428,4.900, 336.518, 87.553,-0.182, 1.304, 0.366,4.003, 357.400, 274.414,null,null,null,,-0.305, 0.000, -0.549,-0.247, 1.165, -0.614,-0.076, -0.022, 0.997,-0.027, 0.999, 0.020,,-0.008, 0.999, 0.044,-0.008, 0.999, 0.044,-0.536, 1.227, 2.973,-0.324, 0.665, -0.393,43.654, 49.951, 7.228,-0.261, 0.724, -0.474,54.314, 344.076, 86.512,null,null,null,
112.521,0.000, 0.000, 0.000,0.012, 1.660, -0.060,-0.141, -0.172, 0.975,-0.035, 0.985, 0.169,,-0.017, 0.981, 0.193,-0.017, 0.981, 0.193,-0.392, 1.388, 2.973,0.017, 1.330, 0.428,4.904, 336.519, 87.557,-0.181, 1.304, 0.366,4.009, 357.401, 274.423,null,null,null,,-0.305, 0.000, -0.549,-0.246, 1.165, -0.612,-0.074, -0.022, 0.997,-0.030, 0.999, 0.020,,-0.011, 0.999, 0.044,-0.011, 0.999, 0.044,-0.536, 1.227, 2.973,-0.324, 0.666, -0.393,43.582, 49.840, 7.717,-0.261, 0.725, -0.474,54.437, 344.003, 86.399,null,null,null,
112.562,0.000, 0.000, 0.000,0.012, 1.661, -0.060,-0.142, -0.171, 0.975,-0.033, 0.985, 0.168,,-0.015, 0.981, 0.193,-0.015, 0.981, 0.192,-0.392, 1.388, 2.973,0.017, 1.330, 0.428,4.903, 336.519, 87.565,-0.181, 1.304, 0.366,4.003, 357.403, 274.421,null,null,null,,-0.305, 0.000, -0.549,-0.245, 1.166, -0.610,-0.077, -0.021, 0.997,-0.031, 0.999, 0.019,,-0.011, 0.999, 0.042,-0.011, 0.999, 0.042,-0.536, 1.227, 2.973,-0.323, 0.666, -0.393,43.577, 49.929, 7.523,-0.261, 0.725, -0.474,54.737, 343.823, 86.493,null,null,null,
112.595,0.000, 0.000, 0.000,0.012, 1.662, -0.059,-0.140, -0.168, 0.976,-0.028, 0.986, 0.166,,-0.010, 0.982, 0.190,-0.010, 0.982, 0.190,-0.116, 1.633, 2.973,0.017, 1.330, 0.428,4.904, 336.522, 87.572,-0.181, 1.304, 0.366,3.999, 357.404, 274.421,null,null,null,Albasha,-0.305, 0.000, -0.549,-0.245, 1.167, -0.608,-0.083, -0.011, 0.996,-0.026, 1.000, 0.009,,-0.007, 0.999, 0.033,-0.007, 0.999, 0.033,-0.529, 1.329, 2.973,-0.322, 0.665, -0.393,43.601, 50.149, 6.891,-0.262, 0.725, -0.473,55.111, 343.983, 86.978,null,null,null,
112.628,0.000, 0.000, 0.000,0.012, 1.662, -0.058,-0.136, -0.167, 0.977,-0.025, 0.986, 0.165,,-0.007, 0.982, 0.189,-0.007, 0.982, 0.189,-0.048, 1.211, 2.973,0.017, 1.330, 0.428,4.908, 336.524, 87.572,-0.181, 1.304, 0.366,4.010, 357.406, 274.442,null,null,null,,-0.305, 0.000, -0.549,-0.245, 1.167, -0.606,-0.085, -0.011, 0.996,-0.019, 1.000, 0.010,,0.000, 0.999, 0.034,0.000, 0.999, 0.033,-0.529, 1.329, 2.973,-0.322, 0.665, -0.393,43.479, 50.765, 7.021,-0.262, 0.725, -0.473,55.035, 343.986, 86.985,null,null,null,
112.694,0.000, 0.000, 0.000,0.012, 1.662, -0.058,-0.130, -0.173, 0.976,-0.026, 0.985, 0.172,,-0.008, 0.981, 0.196,-0.008, 0.981, 0.196,0.047, 0.900, 2.973,0.017, 1.330, 0.428,4.907, 336.525, 87.589,-0.180, 1.304, 0.366,4.007, 357.408, 274.445,null,null,null,,-0.305, 0.000, -0.549,-0.243, 1.164, -0.607,-0.077, -0.025, 0.997,-0.008, 1.000, 0.025,,0.011, 0.999, 0.048,0.011, 0.999, 0.048,-0.498, 1.346, 2.973,-0.322, 0.666, -0.394,43.094, 50.932, 7.918,-0.262, 0.725, -0.473,54.781, 343.511, 86.039,null,null,null,
112.728,0.000, 0.000, 0.000,0.012, 1.662, -0.058,-0.130, -0.173, 0.976,-0.026, 0.985, 0.171,,-0.008, 0.981, 0.196,-0.008, 0.981, 0.195,0.050, 0.825, 2.973,0.017, 1.330, 0.428,4.907, 336.526, 87.595,-0.180, 1.304, 0.366,4.007, 357.409, 274.449,null,null,null,,-0.305, 0.000, -0.549,-0.243, 1.164, -0.607,-0.073, -0.018, 0.997,-0.012, 1.000, 0.018,,0.008, 0.999, 0.041,0.008, 0.999, 0.041,-0.498, 1.346, 2.973,-0.320, 0.667, -0.395,42.730, 50.335, 7.382,-0.262, 0.726, -0.473,54.917, 343.216, 85.825,null,null,null,
112.762,0.000, 0.000, 0.000,0.012, 1.662, -0.058,-0.130, -0.174, 0.976,-0.027, 0.985, 0.172,,-0.009, 0.980, 0.196,-0.009, 0.981, 0.196,0.048, 1.067, 2.973,0.017, 1.330, 0.428,4.910, 336.528, 87.596,-0.180, 1.304, 0.366,4.014, 357.410, 274.463,null,null,null,,-0.305, 0.000, -0.549,-0.242, 1.166, -0.609,-0.072, 0.003, 0.997,-0.015, 1.000, -0.004,,0.004, 1.000, 0.020,0.004, 1.000, 0.020,-0.541, 1.342, 2.973,-0.317, 0.668, -0.397,42.223, 49.492, 6.030,-0.262, 0.726, -0.473,54.899, 343.154, 86.268,null,null,null,
112.794,0.000, 0.000, 0.000,0.013, 1.661, -0.058,-0.131, -0.176, 0.976,-0.028, 0.984, 0.174,,-0.010, 0.980, 0.198,-0.010, 0.980, 0.198,0.048, 1.067, 2.973,0.017, 1.330, 0.428,4.910, 336.528, 87.598,-0.180, 1.304, 0.366,4.014, 357.410, 274.466,null,null,null,,-0.305, 0.000, -0.549,-0.241, 1.167, -0.611,-0.068, 0.005, 0.998,-0.018, 1.000, -0.006,,0.002, 1.000, 0.018,0.002, 1.000, 0.017,-0.454, 1.301, 2.973,-0.316, 0.668, -0.397,42.216, 49.173, 5.835,-0.262, 0.726, -0.474,54.711, 343.735, 87.320,null,null,null,
112.828,0.000, 0.000, 0.000,0.013, 1.661, -0.058,-0.131, -0.176, 0.976,-0.027, 0.984, 0.174,,-0.009, 0.980, 0.198,-0.009, 0.980, 0.198,0.086, 1.198, 2.973,0.017, 1.330, 0.428,4.909, 336.529, 87.604,-0.180, 1.304, 0.366,4.002, 357.412, 274.456,null,null,null,,-0.305, 0.000, -0.549,-0.239, 1.167, -0.611,-0.063, 0.011, 0.998,-0.011, 1.000, -0.012,,0.009, 1.000, 0.012,0.009, 1.000, 0.011,-0.454, 1.301, 2.973,-0.316, 0.668, -0.397,42.300, 49.126, 5.589,-0.262, 0.726, -0.474,54.504, 344.176, 88.211,null,null,null,
112.894,0.000, 0.000, 0.000,0.013, 1.661, -0.058,-0.126, -0.179, 0.976,-0.026, 0.984, 0.178,,-0.007, 0.979, 0.202,-0.007, 0.979, 0.201,0.090, 1.193, 2.973,0.017, 1.330, 0.428,4.914, 336.531, 87.611,-0.180, 1.303, 0.366,4.011, 357.415, 274.474,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.167, -0.610,-0.060, 0.024, 0.998,0.002, 1.000, -0.024,,0.022, 1.000, 0.000,0.022, 1.000, 0.000,-0.491, 1.337, 2.973,-0.316, 0.668, -0.397,42.427, 49.811, 5.991,-0.262, 0.727, -0.474,54.105, 344.508, 88.632,null,null,null,
112.927,0.000, 0.000, 0.000,0.014, 1.661, -0.059,-0.125, -0.182, 0.975,-0.027, 0.983, 0.180,,-0.008, 0.979, 0.204,-0.008, 0.979, 0.204,0.090, 1.196, 2.973,0.017, 1.330, 0.428,4.914, 336.532, 87.618,-0.179, 1.304, 0.366,4.013, 357.415, 274.480,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.167, -0.609,-0.054, 0.022, 0.998,0.019, 1.000, -0.021,,0.039, 0.999, 0.002,0.039, 0.999, 0.002,-0.516, 1.368, 2.973,-0.316, 0.668, -0.398,42.383, 50.294, 6.430,-0.262, 0.727, -0.474,54.291, 344.235, 88.208,null,null,null,
112.962,0.000, 0.000, 0.000,0.014, 1.661, -0.059,-0.123, -0.182, 0.976,-0.026, 0.983, 0.180,,-0.008, 0.979, 0.204,-0.008, 0.979, 0.204,0.076, 1.184, 2.973,0.017, 1.330, 0.428,4.914, 336.533, 87.624,-0.179, 1.304, 0.366,4.012, 357.416, 274.483,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.166, -0.611,-0.044, 0.004, 0.999,0.026, 1.000, -0.003,,0.046, 0.999, 0.020,0.046, 0.999, 0.019,-0.516, 1.368, 2.973,-0.315, 0.668, -0.399,42.276, 50.161, 6.957,-0.261, 0.727, -0.474,54.608, 344.060, 87.464,null,null,null,
112.994,0.000, 0.000, 0.000,0.014, 1.661, -0.058,-0.121, -0.180, 0.976,-0.024, 0.984, 0.178,,-0.005, 0.979, 0.202,-0.005, 0.979, 0.202,0.076, 1.184, 2.973,0.017, 1.330, 0.428,4.915, 336.534, 87.626,-0.179, 1.303, 0.366,4.013, 357.417, 274.488,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.165, -0.613,-0.041, -0.003, 0.999,0.020, 1.000, 0.004,,0.040, 0.999, 0.027,0.040, 0.999, 0.026,-0.284, 1.213, 2.973,-0.315, 0.668, -0.400,42.304, 49.801, 6.883,-0.261, 0.727, -0.474,54.664, 343.729, 86.928,null,null,null,
113.028,0.000, 0.000, 0.000,0.015, 1.661, -0.058,-0.119, -0.179, 0.977,-0.021, 0.984, 0.178,,-0.003, 0.979, 0.202,-0.003, 0.979, 0.202,0.002, 1.145, 2.973,0.017, 1.330, 0.428,4.919, 336.536, 87.628,-0.179, 1.303, 0.366,4.016, 357.418, 274.495,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.165, -0.614,-0.036, 0.005, 0.999,0.014, 1.000, -0.005,,0.034, 0.999, 0.018,0.034, 0.999, 0.018,-0.255, 1.119, 2.973,-0.314, 0.669, -0.400,42.625, 48.812, 5.773,-0.260, 0.727, -0.475,55.131, 343.478, 86.731,null,null,null,
113.095,0.000, 0.000, 0.000,0.016, 1.661, -0.057,-0.115, -0.181, 0.977,-0.017, 0.984, 0.180,,0.001, 0.979, 0.204,0.001, 0.979, 0.203,0.002, 1.145, 2.973,0.017, 1.330, 0.428,4.918, 336.540, 87.637,-0.179, 1.303, 0.366,4.014, 357.420, 274.500,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.168, -0.612,-0.045, 0.014, 0.999,0.014, 1.000, -0.013,,0.034, 0.999, 0.010,0.034, 0.999, 0.009,-0.006, 1.093, 2.973,-0.314, 0.667, -0.400,42.852, 49.125, 4.586,-0.262, 0.726, -0.475,55.159, 344.231, 88.747,null,null,null,
113.127,0.000, 0.000, 0.000,0.016, 1.661, -0.057,-0.113, -0.181, 0.977,-0.016, 0.984, 0.180,,0.002, 0.979, 0.204,0.002, 0.979, 0.204,-0.136, 1.159, 2.973,0.017, 1.330, 0.428,4.917, 336.540, 87.640,-0.179, 1.303, 0.366,4.012, 357.420, 274.501,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.167, -0.611,-0.045, 0.014, 0.999,0.020, 1.000, -0.013,,0.040, 0.999, 0.010,0.040, 0.999, 0.010,0.003, 1.133, 2.973,-0.315, 0.667, -0.399,42.763, 49.490, 5.022,-0.263, 0.726, -0.475,54.558, 345.194, 89.724,null,null,null,
113.160,0.000, 0.000, 0.000,0.017, 1.662, -0.056,-0.113, -0.182, 0.977,-0.016, 0.983, 0.181,,0.003, 0.979, 0.205,0.003, 0.979, 0.205,-0.148, 1.165, 2.973,0.017, 1.330, 0.428,4.918, 336.540, 87.643,-0.179, 1.303, 0.366,4.020, 357.422, 274.514,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.166, -0.611,-0.039, 0.005, 0.999,0.031, 1.000, -0.004,,0.052, 0.998, 0.019,0.052, 0.999, 0.018,-0.054, 1.117, 2.973,-0.317, 0.667, -0.397,42.706, 49.982, 5.990,-0.262, 0.726, -0.475,54.202, 345.215, 89.513,null,null,null,
113.194,0.000, 0.000, 0.000,0.017, 1.661, -0.057,-0.113, -0.183, 0.977,-0.016, 0.983, 0.182,,0.002, 0.979, 0.206,0.002, 0.979, 0.206,-0.148, 1.165, 2.973,0.017, 1.330, 0.428,4.919, 336.540, 87.644,-0.179, 1.303, 0.366,4.024, 357.422, 274.520,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.164, -0.612,-0.027, -0.009, 1.000,0.031, 0.999, 0.010,,0.051, 0.998, 0.032,0.051, 0.998, 0.032,-0.044, 1.138, 2.973,-0.318, 0.668, -0.397,42.633, 49.773, 6.409,-0.262, 0.727, -0.475,54.367, 344.681, 88.396,null,null,null,
113.228,0.000, 0.000, 0.000,0.018, 1.662, -0.057,-0.114, -0.182, 0.977,-0.016, 0.983, 0.181,,0.002, 0.979, 0.205,0.002, 0.979, 0.205,-0.045, 1.265, 2.973,0.017, 1.330, 0.428,4.919, 336.539, 87.649,-0.178, 1.303, 0.366,4.020, 357.424, 274.517,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.163, -0.614,-0.019, -0.013, 1.000,0.022, 1.000, 0.013,,0.043, 0.998, 0.036,0.043, 0.998, 0.035,0.021, 1.149, 2.973,-0.318, 0.668, -0.397,42.561, 48.942, 5.756,-0.262, 0.727, -0.475,54.689, 344.106, 87.629,null,null,null,
113.294,0.000, 0.000, 0.000,0.019, 1.662, -0.057,-0.114, -0.177, 0.978,-0.015, 0.984, 0.177,,0.004, 0.980, 0.201,0.004, 0.980, 0.201,-0.045, 1.265, 2.973,0.017, 1.330, 0.428,4.920, 336.542, 87.655,-0.178, 1.303, 0.366,4.019, 357.426, 274.523,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.168, -0.614,-0.013, 0.001, 1.000,0.018, 1.000, -0.001,,0.039, 0.999, 0.021,0.039, 0.999, 0.021,0.020, 1.146, 2.973,-0.317, 0.667, -0.397,42.801, 48.622, 4.343,-0.263, 0.726, -0.475,55.458, 344.250, 88.456,null,null,null,
113.328,0.000, 0.000, 0.000,0.019, 1.662, -0.057,-0.113, -0.176, 0.978,-0.014, 0.984, 0.176,,0.004, 0.980, 0.200,0.004, 0.980, 0.199,-0.093, 1.925, 2.973,0.017, 1.330, 0.428,4.922, 336.544, 87.657,-0.178, 1.303, 0.366,4.021, 357.426, 274.530,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.168, -0.614,-0.011, 0.006, 1.000,0.022, 1.000, -0.006,,0.043, 0.999, 0.017,0.043, 0.999, 0.016,0.007, 1.140, 2.973,-0.317, 0.666, -0.396,42.800, 49.111, 4.556,-0.263, 0.726, -0.475,55.431, 345.079, 89.413,null,null,null,
113.361,0.000, 0.000, 0.000,0.019, 1.662, -0.058,-0.111, -0.176, 0.978,-0.014, 0.984, 0.175,,0.004, 0.980, 0.199,0.004, 0.980, 0.199,-0.093, 1.925, 2.973,0.017, 1.330, 0.428,4.922, 336.545, 87.664,-0.178, 1.303, 0.366,4.022, 357.427, 274.533,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.167, -0.613,-0.007, 0.006, 1.000,0.024, 1.000, -0.005,,0.045, 0.999, 0.017,0.045, 0.999, 0.017,-0.048, 1.199, 2.973,-0.318, 0.667, -0.396,42.788, 49.407, 4.957,-0.263, 0.726, -0.475,54.918, 345.526, 89.968,null,null,null,
113.393,0.000, 0.000, 0.000,0.019, 1.662, -0.058,-0.110, -0.175, 0.978,-0.013, 0.985, 0.174,,0.005, 0.980, 0.198,0.005, 0.980, 0.198,-0.093, 1.925, 2.973,0.017, 1.330, 0.428,4.922, 336.545, 87.668,-0.178, 1.303, 0.366,4.022, 357.428, 274.536,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.165, -0.614,0.001, -0.001, 1.000,0.029, 1.000, 0.001,,0.050, 0.998, 0.023,0.050, 0.998, 0.023,-0.048, 1.199, 2.973,-0.318, 0.667, -0.395,42.744, 49.559, 5.292,-0.263, 0.726, -0.474,54.702, 345.733, 90.019,null,null,null,
113.427,0.000, 0.000, 0.000,0.020, 1.662, -0.058,-0.108, -0.174, 0.979,-0.013, 0.985, 0.173,,0.006, 0.980, 0.197,0.006, 0.980, 0.197,-0.137, 1.692, 2.973,0.017, 1.330, 0.428,4.923, 336.545, 87.670,-0.178, 1.303, 0.366,4.024, 357.428, 274.542,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.164, -0.617,0.007, -0.014, 1.000,0.026, 1.000, 0.014,,0.048, 0.998, 0.036,0.048, 0.998, 0.036,-0.041, 1.225, 2.973,-0.317, 0.668, -0.396,42.691, 49.322, 5.190,-0.263, 0.726, -0.474,54.754, 345.718, 89.548,null,null,null,
113.496,0.000, 0.000, 0.000,0.020, 1.662, -0.059,-0.107, -0.172, 0.979,-0.011, 0.985, 0.172,,0.007, 0.981, 0.195,0.007, 0.981, 0.195,-0.137, 1.692, 2.973,0.017, 1.330, 0.428,4.926, 336.547, 87.675,-0.178, 1.303, 0.366,4.023, 357.430, 274.545,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.168, -0.617,0.006, -0.006, 1.000,0.017, 1.000, 0.005,,0.039, 0.999, 0.027,0.039, 0.999, 0.027,-0.079, 1.174, 2.973,-0.315, 0.669, -0.396,43.065, 48.331, 3.355,-0.263, 0.727, -0.474,55.307, 345.381, 89.485,null,null,null,
113.529,0.000, 0.000, 0.000,0.020, 1.662, -0.059,-0.106, -0.172, 0.979,-0.011, 0.985, 0.172,,0.008, 0.981, 0.195,0.008, 0.981, 0.195,-0.026, 0.838, 2.973,0.017, 1.330, 0.428,4.929, 336.547, 87.676,-0.178, 1.303, 0.366,4.025, 357.432, 274.549,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.170, -0.617,0.000, -0.004, 1.000,0.011, 1.000, 0.004,,0.032, 0.999, 0.026,0.032, 0.999, 0.026,-0.079, 1.174, 2.973,-0.315, 0.667, -0.396,43.081, 48.278, 3.283,-0.264, 0.727, -0.474,55.596, 345.907, 90.224,null,null,null,
113.561,0.000, 0.000, 0.000,0.020, 1.661, -0.059,-0.105, -0.172, 0.979,-0.011, 0.985, 0.172,,0.008, 0.981, 0.196,0.008, 0.981, 0.196,-0.026, 0.838, 2.973,0.017, 1.330, 0.428,4.930, 336.548, 87.679,-0.177, 1.303, 0.366,4.026, 357.433, 274.555,null,null,null,,-0.305, 0.000, -0.549,-0.238, 1.170, -0.615,-0.005, -0.002, 1.000,0.011, 1.000, 0.002,,0.032, 0.999, 0.024,0.032, 0.999, 0.024,-0.034, 1.217, 2.973,-0.315, 0.667, -0.396,43.232, 48.497, 3.701,-0.264, 0.726, -0.474,55.408, 346.286, 90.774,null,null,null,
113.594,0.000, 0.000, 0.000,0.021, 1.661, -0.059,-0.105, -0.173, 0.979,-0.011, 0.985, 0.172,,0.008, 0.981, 0.196,0.008, 0.981, 0.196,-0.026, 0.838, 2.973,0.017, 1.330, 0.428,4.928, 336.548, 87.684,-0.177, 1.303, 0.366,4.022, 357.432, 274.553,null,null,null,,-0.305, 0.000, -0.549,-0.237, 1.169, -0.612,-0.006, -0.004, 1.000,0.013, 1.000, 0.005,,0.034, 0.999, 0.027,0.034, 0.999, 0.026,-0.070, 1.218, 2.973,-0.315, 0.667, -0.396,43.513, 48.731, 3.454,-0.264, 0.726, -0.474,55.317, 346.474, 90.883,null,null,null,
113.627,0.000, 0.000, 0.000,0.021, 1.661, -0.059,-0.105, -0.172, 0.979,-0.010, 0.985, 0.172,,0.009, 0.981, 0.196,0.009, 0.981, 0.196,-0.154, 1.805, 2.973,0.017, 1.330, 0.428,4.931, 336.549, 87.686,-0.177, 1.303, 0.366,4.023, 357.432, 274.557,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.168, -0.610,-0.001, -0.019, 1.000,0.023, 1.000, 0.019,,0.044, 0.998, 0.041,0.044, 0.998, 0.041,-0.080, 1.200, 2.973,-0.314, 0.667, -0.396,43.603, 48.689, 3.140,-0.264, 0.726, -0.474,55.337, 346.488, 90.574,null,null,null,
113.696,0.000, 0.000, 0.000,0.021, 1.661, -0.059,-0.104, -0.170, 0.980,-0.010, 0.985, 0.170,,0.009, 0.981, 0.194,0.009, 0.981, 0.193,-0.159, 1.798, 2.973,0.017, 1.330, 0.428,4.934, 336.551, 87.690,-0.177, 1.303, 0.366,4.026, 357.434, 274.567,null,null,null,,-0.305, 0.000, -0.549,-0.236, 1.168, -0.610,-0.001, -0.019, 1.000,0.023, 1.000, 0.019,,0.044, 0.998, 0.041,0.044, 0.998, 0.041,-0.082, 1.192, 2.973,-0.314, 0.667, -0.396,43.603, 48.689, 3.140,-0.264, 0.726, -0.474,55.337, 346.488, 90.574,null,null,null,
113.727,0.000, 0.000, 0.000,0.022, 1.662, -0.060,-0.105, -0.168, 0.980,-0.011, 0.986, 0.168,,0.007, 0.981, 0.191,0.007, 0.982, 0.191,-0.139, 1.775, 2.973,0.017, 1.330, 0.428,4.936, 336.552, 87.696,-0.177, 1.303, 0.366,4.022, 357.435, 274.569,null,null,null,,-0.305, 0.000, -0.549,-0.234, 1.166, -0.608,0.009, -0.026, 1.000,0.027, 0.999, 0.025,,0.048, 0.998, 0.047,0.048, 0.998, 0.047,-0.082, 1.192, 2.973,-0.313, 0.667, -0.396,43.563, 48.290, 3.116,-0.263, 0.726, -0.473,55.516, 346.380, 90.167,null,null,null,
